Timestamp, X, Y, Theta
0.00614, 0.0, 0.0, 0.0
0.007636, 0.0, 0.0, 0.0
0.008351, 0.0, 0.0, 0.0
0.009018, 0.0, 0.0, 0.0
0.009673, 0.0, 0.0, 0.0
0.010362, 0.0, 0.0, 0.0
0.011098, 0.0, 0.0, 0.0
0.011842, 0.0, 0.0, 0.0
0.012463, 0.0, 0.0, 0.0
0.013105, 0.0, 0.0, 0.0
0.013782, 0.0, 0.0, 0.0
0.014487, 0.0, 0.0, 0.0
0.015668, 0.0, 0.0, 0.0
0.017604, 0.0, 0.0, 0.0
0.01847, 0.0, 0.0, 0.0
0.01926, 0.0, 0.0, 0.0
0.020063, 0.0, 0.0, 0.0
0.020825, 0.0, 0.0, 0.0
0.021672, 0.0, 0.0, 0.0
0.022574, 0.0, 0.0, 0.0
0.023426, 0.0, 0.0, 0.0
0.024204, 0.0, 0.0, 0.0
0.025098, 0.0, 0.0, 0.0
0.025977, 0.0, 0.0, 0.0
0.026766, 0.0, 0.0, 0.0
0.02755, 0.0, 0.0, 0.0
0.02833, 0.0, 0.0, 0.0
0.029081, 0.0, 0.0, 0.0
0.029847, 0.0, 0.0, 0.0
0.030603, 0.0, 0.0, 0.0
0.031412, 0.46600291028248597, 0.0, 0.0
0.032275, 12.346226023079373, 0.26029122708980434, 0.0438122394282679
0.033143, 27.454546021255382, 1.315069306354511, 0.09559034057076632
0.033883, 42.95059672579618, 3.2068350275626867, 0.14736844171326477
0.034599, 58.1037079554462, 5.827723780727675, 0.19516361199864793
0.035324, 73.77544300863701, 9.415184978687435, 0.2549075748553769
0.036239, 89.00772133253629, 13.77559420124066, 0.30270274514076007
0.03698, 103.13153905373248, 18.55976544269651, 0.3504979154261432
0.037686, 117.44437690199696, 24.183688497282148, 0.3982930857115264
0.038399, 131.047091044057, 30.294064055179415, 0.44608825599690954
0.039141, 144.53638835260298, 37.179755602543125, 0.49786635713940797
0.03988, 157.46429868227884, 44.612094130692185, 0.5456615274247911
0.040607, 169.99022275710357, 52.7035555290352, 0.6014225594244048
0.041352, 182.25181911614644, 61.5932768234116, 0.6532006605669032
0.042093, 194.23741559874543, 71.2281776921763, 0.7009958308522863
0.042805, 205.7082951585862, 81.47048016370287, 0.7567568628519
0.043533, 216.44692803603704, 92.15016432977794, 0.8085349639943984
0.044286, 226.48394045470457, 103.17871379000445, 0.8563301342797816
0.045066, 236.10772670572953, 114.87301274968412, 0.9081082354222799
0.045786, 245.27653009398355, 127.2188169852191, 0.9559034057076631
0.04654, 253.58536664152012, 139.6016178281411, 1.0036985759930463
0.047268, 261.38770028405645, 152.582275734978, 1.0554766771355448
0.047981, 268.56094730962553, 165.9208819992751, 1.0992889165638127
0.04868, 275.1615043960741, 179.81039185179134, 1.1550499485634265
0.049359, 280.9174953137056, 193.81904840836114, 1.206828049705925
0.050061, 285.9407545543716, 208.10683188113416, 1.2586061508484234
0.050753, 290.21781791041514, 222.63544568328928, 1.310384251990922
0.051456, 293.6541857646361, 237.14619678237528, 1.3661452839905355
0.052173, 296.3218093270351, 251.58086050897606, 1.4099575234188033
0.052874, 298.3575130216769, 266.35334953272456, 1.4577526937041865
0.053553, 299.71636988578996, 281.9051942144493, 1.509530794846685
0.054243, 300.2734745140467, 296.8068772040422, 1.5573259651320681
0.054944, 300.08539713034, 311.9508039359543, 1.6091040662745666
0.055626, 299.0839030104922, 327.5297440317871, 1.660882167417065
0.05633, 297.38784970802857, 342.34507138842525, 1.7086773377024482
0.057125, 294.9186090391144, 357.287518995252, 1.7604554388449467
0.057875, 291.75818276233446, 371.86085860009854, 1.8082506091303299
0.058587, 287.81576209338357, 386.4838271507319, 1.8600287102728283
0.059278, 283.2222720700698, 400.6708060713783, 1.9078238805582115
0.059983, 277.9562167407422, 414.6221208036037, 1.9556190508435947
0.060677, 271.97516905547343, 428.2821936465899, 2.0113800828432082
0.061386, 265.1638332857959, 441.8091886934025, 2.0631581839857067
0.06208, 257.51952846167194, 455.1527430006509, 2.1189192159853203
0.062781, 249.29566103365795, 467.870521678165, 2.1706973171278188
0.063499, 240.47356803177368, 480.180865500735, 2.2145095565560866
0.064183, 230.95281159634004, 492.25733165154924, 2.26230472684147
0.064889, 220.9960352256821, 503.669452149883, 2.3140828279839685
0.065576, 210.64538874045286, 514.4041919616791, 2.361877998269352
0.066256, 199.79368900187376, 524.6321504223334, 2.4096731685547352
0.066936, 188.26912936968668, 534.458564582542, 2.4614512696972337
0.067695, 176.2514490424165, 543.6753562974136, 2.513229370839732
0.068423, 163.59826133411457, 552.4150747490052, 2.5610245411251156
0.069114, 150.90633025105578, 560.2435744055189, 2.616785573124729
0.069829, 137.82624497009826, 567.4047119221448, 2.6645807434101125
0.070515, 124.19629397583651, 574.0076147578532, 2.716358844552611
0.071265, 110.2428766298411, 579.8962507911173, 2.7681369456951095
0.071998, 96.2326051590725, 585.0033845082345, 2.815932115980493
0.072701, 81.99432962075663, 589.4353176286847, 2.8637272862658762
0.07339, 67.1095144254192, 593.2990094377275, 2.9115224565512596
0.074097, 52.27902362132417, 596.3699103598406, 2.963300557693758
0.074776, 37.083852723287976, 598.7347822747835, 3.0110957279791415
0.075496, 21.84460238462605, 600.7965986851858, 3.003129866264911
0.076195, 7.128625897118555, 603.2071084877535, 2.9553346959795275
0.076912, -7.6769322620425555, 606.3960483679457, 2.903556594837029
0.077629, -22.29760473076019, 610.3469756674875, 2.8517784936945305
0.078339, -36.481908866499204, 614.9487185627399, 2.803983323409147
0.079055, -50.43015757108704, 620.2228895463271, 2.7561881531237638
